Station-ID;Name;Zeitstempel;Lufttemperatur;Regen in 1 h;Regen in 24 h;Regen in 48 h;Koordinaten;Stadtklima Basel Link;Unix Zeitstempel
04D0FE67;Petersplatz;2025-04-15T19:00:00+02:00;;0.0;4.6;22.6;47.55872, 7.58385;https://meteoblue.com/de/products/cityclimate/basel#04D0FE67;1744736400
03200246;Binningen;2025-04-15T09:05:49+02:00;12.03;0.0;0.0;32.2;47.5411, 7.58355;https://meteoblue.com/de/products/cityclimate/basel#03200246;1744700749
03400168;Schweizerhalle;2025-04-15T09:09:31+02:00;11.23;0.0;0.0;12.0;47.53086, 7.66182;https://meteoblue.com/de/products/cityclimate/basel#03400168;1744700971
0340016A;Schaffhauserrheinweg;2025-04-15T09:05:12+02:00;12.11;0.0;2.0;55.2;47.55702, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#0340016A;1744700712
0340018F;Kantstraße;2025-04-15T08:58:30+02:00;12.06;0.0;0.0;10.8;47.55199167, 7.6799486;https://meteoblue.com/de/products/cityclimate/basel#0340018F;1744700310
0340019A;Gleisbett (Mast 2);2025-04-15T09:09:39+02:00;12.17;0.0;0.0;0.0;47.54253, 7.60985;https://meteoblue.com/de/products/cityclimate/basel#0340019A;1744700979
034001A3;Aeschenplatz;2025-04-15T08:57:14+02:00;13.06;0.0;19.2;38.4;47.55119, 7.59498;https://meteoblue.com/de/products/cityclimate/basel#034001A3;1744700234
034001A4;Bahnhof SBB;2025-04-15T08:55:14+02:00;12.82;0.0;0.0;16.4;47.54789, 7.58976;https://meteoblue.com/de/products/cityclimate/basel#034001A4;1744700114
034001A7;Schulhaus Leonhard 4;2025-04-15T08:57:47+02:00;13.27;0.0;0.0;12.6;47.55445323222687, 7.586700005026201;https://meteoblue.com/de/products/cityclimate/basel#034001A7;1744700267
034001A8;Kleinriehenstrasse;2025-04-15T09:00:32+02:00;12.79;0.0;0.0;17.6;47.56673, 7.61365;https://meteoblue.com/de/products/cityclimate/basel#034001A8;1744700432
034001AA;Mast 5 (Gleisbett);2025-04-15T09:09:35+02:00;12.14;0.0;0.0;0.0;47.5428, 7.60326;https://meteoblue.com/de/products/cityclimate/basel#034001AA;1744700975
03400397;Lindenplatz;2025-04-15T09:06:10+02:00;12.93;0.0;0.0;6.4;47.55811, 7.56055;https://meteoblue.com/de/products/cityclimate/basel#03400397;1744700770
0340039D;Bottminger Strasse;2025-04-15T08:47:16+02:00;12.85;0.0;0.0;19.8;47.53058, 7.57343;https://meteoblue.com/de/products/cityclimate/basel#0340039D;1744699636
034003AE;Office Ready (31.03.25);2025-04-15T08:59:13+02:00;12.8;0.0;0.0;17.6;;https://meteoblue.com/de/products/cityclimate/basel#034003AE;1744700353
034003AF;Blotzheimerweg;2025-04-15T08:40:03+02:00;12.52;0.0;0.0;17.2;47.56172, 7.5607;https://meteoblue.com/de/products/cityclimate/basel#034003AF;1744699203
034003B4;Office Ready (31.03.25);2025-04-15T09:06:44+02:00;11.93;0.0;0.0;15.2;;https://meteoblue.com/de/products/cityclimate/basel#034003B4;1744700804
0340996E;Dorenbachstrasse;2025-04-15T09:03:01+02:00;12.81;0.0;0.0;0.0;47.54426, 7.57394;https://meteoblue.com/de/products/cityclimate/basel#0340996E;1744700581
0340996F;Moosackerweg;2025-04-15T07:29:30+02:00;9.31;0.0;0.0;16.6;47.45687, 7.59547;https://meteoblue.com/de/products/cityclimate/basel#0340996F;1744694970
03409978;Salinenstrasse;2025-04-15T09:08:47+02:00;12.32;0.0;0.0;22.4;47.54855359927797, 7.627210553407675;https://meteoblue.com/de/products/cityclimate/basel#03409978;1744700927
0340997C;Lehenmattstrasse;2025-04-15T08:57:34+02:00;12.57;0.0;0.0;18.8;47.54845, 7.62052;https://meteoblue.com/de/products/cityclimate/basel#0340997C;1744700254
0340998A;Rheinstrasse;2025-04-15T08:10:20+02:00;11.54;0.2;2.2;13.0;47.55743, 7.62065;https://meteoblue.com/de/products/cityclimate/basel#0340998A;1744697420
0340998E;Grenzacherstrasse 487;2025-04-15T08:58:09+02:00;12.28;0.0;0.0;23.6;47.56241, 7.62656;https://meteoblue.com/de/products/cityclimate/basel#0340998E;1744700289
03409990;Georges-Köhler-Straße;2025-04-15T09:07:09+02:00;11.73;0.0;0.0;0.0;47.610674968339, 7.656698461915;https://meteoblue.com/de/products/cityclimate/basel#03409990;1744700829
034099A5;Gundeldingerstrasse 3;2025-04-15T09:04:35+02:00;13.48;0.0;0.0;19.6;47.54157, 7.58831;https://meteoblue.com/de/products/cityclimate/basel#034099A5;1744700675
034099B2;In den Schorenmatten;2025-04-15T08:56:49+02:00;13.32;0.0;0.0;16.8;47.57105, 7.60819;https://meteoblue.com/de/products/cityclimate/basel#034099B2;1744700209
034099BB;Erlenmatt 3;2025-04-15T08:46:12+02:00;12.37;0.0;0.0;8.8;47.56981, 7.60271;https://meteoblue.com/de/products/cityclimate/basel#034099BB;1744699572
03409FFC;Horburgstrasse;2025-04-15T09:09:36+02:00;13.0;0.0;0.0;14.6;47.57082, 7.59273;https://meteoblue.com/de/products/cityclimate/basel#03409FFC;1744700976
0340A012;Rosentalstrasse;2025-04-15T04:54:12+02:00;;0.0;5.6;15.6;47.56469, 7.604;https://meteoblue.com/de/products/cityclimate/basel#0340A012;1744685652
0340AD71;Schulhaus Leonhard 2;2025-04-15T09:03:58+02:00;13.29;0.0;0.2;16.2;47.5544591200586, 7.586940062736751;https://meteoblue.com/de/products/cityclimate/basel#0340AD71;1744700638
0340AD76;Schulhaus Leonhard 3;2025-04-15T08:17:44+02:00;12.9;0.0;0.0;17.6;47.55450059221969, 7.586867643089632;https://meteoblue.com/de/products/cityclimate/basel#0340AD76;1744697864
0340AD8E;Am Wasserkraftwerk;2025-04-15T09:02:06+02:00;11.52;0.0;0.0;0.0;47.54116176, 7.705843832;https://meteoblue.com/de/products/cityclimate/basel#0340AD8E;1744700526
0340AD9A;General Guisan-Strasse;2025-04-15T08:20:20+02:00;12.44;0.0;0.8;0.8;47.54866, 7.5593;https://meteoblue.com/de/products/cityclimate/basel#0340AD9A;1744698020
0340ADA0;Bahnhof SBB Süd;2025-04-15T09:07:14+02:00;12.35;0.0;0.0;12.4;47.54584, 7.58885;https://meteoblue.com/de/products/cityclimate/basel#0340ADA0;1744700834
0340D1EF;Lindenplatz (Park);2025-04-15T08:47:03+02:00;12.94;0.0;0.0;19.8;47.558, 7.56024;https://meteoblue.com/de/products/cityclimate/basel#0340D1EF;1744699623
0340D1F9;Ofenstrasse;2025-04-15T08:19:16+02:00;12.04;0.0;0.0;16.4;47.54332, 7.54676;https://meteoblue.com/de/products/cityclimate/basel#0340D1F9;1744697956
0340D1FD;Muttenzerstrasse;2025-04-15T09:07:43+02:00;12.26;0.0;0.0;20.6;47.54494, 7.6267;https://meteoblue.com/de/products/cityclimate/basel#0340D1FD;1744700863
0340F2EE;Zürcher Strasse;2025-04-15T08:57:29+02:00;16.42;0.0;0.0;17.6;47.55279, 7.6053;https://meteoblue.com/de/products/cityclimate/basel#0340F2EE;1744700249
0340F2EF;Dreirosenbrücke;2025-04-15T09:09:46+02:00;12.84;0.0;0.0;12.4;47.5708030291399, 7.585160728836051;https://meteoblue.com/de/products/cityclimate/basel#0340F2EF;1744700986
0020F940;Syngenta;2025-04-15T10:00:01+02:00;12.47;0.4;0.6;21.8;47.566576, 7.604582;https://meteoblue.com/de/products/cityclimate/basel#0020F940;1744704001
0340015E;Lysbüchel 1;2025-04-15T10:07:25+02:00;13.66;0.0;0.0;13.8;47.57355, 7.57355;https://meteoblue.com/de/products/cityclimate/basel#0340015E;1744704445
03400163;Office Ready (31.03.25);2025-04-15T03:15:13+02:00;11.8;0.0;10.0;13.2;;https://meteoblue.com/de/products/cityclimate/basel#03400163;1744679713
0340016A;Schaffhauserrheinweg;2025-04-15T10:05:16+02:00;12.76;0.0;2.0;53.2;47.55702, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#0340016A;1744704316
0340016D;Binningen;2025-04-15T10:00:09+02:00;12.6;0.2;9.0;28.4;47.54101, 7.58367;https://meteoblue.com/de/products/cityclimate/basel#0340016D;1744704009
0340018F;Kantstraße;2025-04-15T09:58:30+02:00;12.16;0.4;0.4;11.2;47.55199167, 7.6799486;https://meteoblue.com/de/products/cityclimate/basel#0340018F;1744703910
0340019D;Gleisbett (Mast 3);2025-04-15T10:03:01+02:00;12.83;0.0;0.0;0.0;47.54192, 7.60833;https://meteoblue.com/de/products/cityclimate/basel#0340019D;1744704181
0340019F;Gleisbett (Mast 1);2025-04-15T10:01:52+02:00;12.42;0.0;0.0;0.0;47.54212, 7.6135;https://meteoblue.com/de/products/cityclimate/basel#0340019F;1744704112
034001A5;Schulhaus Leonhard 1;2025-04-15T10:08:38+02:00;13.87;0.0;0.0;1.0;47.55426883, 7.587061072;https://meteoblue.com/de/products/cityclimate/basel#034001A5;1744704518
034001B3;Niederfeldstrasse;2025-04-15T09:15:29+02:00;12.52;0.0;0.0;0.0;47.53074, 7.67954;https://meteoblue.com/de/products/cityclimate/basel#034001B3;1744701329
03400397;Lindenplatz;2025-04-15T09:36:10+02:00;13.41;0.0;0.0;6.4;47.55811, 7.56055;https://meteoblue.com/de/products/cityclimate/basel#03400397;1744702570
034003A7;Rheinpromenade 2;2025-04-15T10:08:25+02:00;13.71;0.0;1.2;5.6;47.57244, 7.58357;https://meteoblue.com/de/products/cityclimate/basel#034003A7;1744704505
034003B0;Gotthelfstrasse;2025-04-15T09:40:59+02:00;13.4;0.0;0.0;17.2;47.55282, 7.56913;https://meteoblue.com/de/products/cityclimate/basel#034003B0;1744702859
034003B4;Office Ready (31.03.25);2025-04-15T10:06:44+02:00;13.0;0.0;0.0;15.0;;https://meteoblue.com/de/products/cityclimate/basel#034003B4;1744704404
03409971;Allschwilerstrasse;2025-04-15T09:46:47+02:00;13.62;0.0;0.2;17.8;47.55731, 7.56733;https://meteoblue.com/de/products/cityclimate/basel#03409971;1744703207
0340997A;Sevogelstrasse;2025-04-15T09:51:35+02:00;13.21;0.0;0.0;0.0;47.54891, 7.60123;https://meteoblue.com/de/products/cityclimate/basel#0340997A;1744703495
034099AB;Ahornstrasse;2025-04-15T09:49:42+02:00;13.67;0.0;0.0;14.6;47.557275, 7.57464;https://meteoblue.com/de/products/cityclimate/basel#034099AB;1744703382
034099BB;Erlenmatt 3;2025-04-15T10:01:12+02:00;13.2;0.6;0.8;9.6;47.56981, 7.60271;https://meteoblue.com/de/products/cityclimate/basel#034099BB;1744704072
034099BC;Rheinpromenade 3;2025-04-15T10:00:55+02:00;15.34;0.0;0.0;0.0;47.57367, 7.58341;https://meteoblue.com/de/products/cityclimate/basel#034099BC;1744704055
034099BD;Bundesstrasse;2025-04-15T09:49:16+02:00;16.11;0.0;0.0;8.2;47.55207, 7.57615;https://meteoblue.com/de/products/cityclimate/basel#034099BD;1744703356
034099C0;Pfalz;2025-04-15T10:06:04+02:00;13.27;0.0;0.2;4.6;47.55674, 7.5923;https://meteoblue.com/de/products/cityclimate/basel#034099C0;1744704364
03409FF2;Güterstrasse;2025-04-15T10:00:39+02:00;13.56;0.0;0.0;0.0;47.54538, 7.58816;https://meteoblue.com/de/products/cityclimate/basel#03409FF2;1744704039
0340A002;Benkenstrasse;2025-04-15T09:44:29+02:00;13.45;0.0;0.0;20.0;47.54863, 7.5737;https://meteoblue.com/de/products/cityclimate/basel#0340A002;1744703069
0340A011;Laupenring;2025-04-15T10:00:50+02:00;14.95;0.0;7.4;14.6;47.548, 7.56738;https://meteoblue.com/de/products/cityclimate/basel#0340A011;1744704050
0340AD72;Ingelsteinweg;2025-04-15T08:54:53+02:00;12.73;0.2;2.2;6.6;47.53983, 7.59381;https://meteoblue.com/de/products/cityclimate/basel#0340AD72;1744700093
0340AD78;Spitzwaldstrasse;2025-04-15T08:14:25+02:00;14.31;0.0;0.0;18.8;47.54837, 7.55364;https://meteoblue.com/de/products/cityclimate/basel#0340AD78;1744697665
0340AD84;Kornhausgasse;2025-04-15T10:06:46+02:00;13.32;0.0;0.0;0.0;47.55607, 7.58304;https://meteoblue.com/de/products/cityclimate/basel#0340AD84;1744704406
0340AD89;Unterer Rheinweg 82;2025-04-15T10:01:38+02:00;16.68;0.0;0.0;8.8;47.56599, 7.58697;https://meteoblue.com/de/products/cityclimate/basel#0340AD89;1744704098
0340AD8E;Am Wasserkraftwerk;2025-04-15T10:02:06+02:00;11.74;0.0;0.0;0.0;47.54116176, 7.705843832;https://meteoblue.com/de/products/cityclimate/basel#0340AD8E;1744704126
0340AD8F;Gundeldingerstrasse 2;2025-04-15T09:56:36+02:00;12.74;0.0;1.0;11.2;47.54242, 7.58573;https://meteoblue.com/de/products/cityclimate/basel#0340AD8F;1744703796
0340AD94;Gundeldingerstrasse 1;2025-04-15T10:08:16+02:00;12.89;0.0;0.0;3.2;47.54323, 7.58335;https://meteoblue.com/de/products/cityclimate/basel#0340AD94;1744704496
0340ADA0;Bahnhof SBB Süd;2025-04-15T10:07:14+02:00;13.02;0.2;0.2;12.6;47.54584, 7.58885;https://meteoblue.com/de/products/cityclimate/basel#0340ADA0;1744704434
0340D1EE;Klusstrasse;2025-04-15T10:05:38+02:00;13.33;0.0;0.0;7.4;47.46801, 7.59001;https://meteoblue.com/de/products/cityclimate/basel#0340D1EE;1744704338
0340F2EB;Paul-Sacher-Anlage;2025-04-15T10:00:22+02:00;12.75;0.2;0.2;17.2;47.55915, 7.60913;https://meteoblue.com/de/products/cityclimate/basel#0340F2EB;1744704022
0340F2EE;Zürcher Strasse;2025-04-15T09:57:29+02:00;16.39;0.2;0.2;17.8;47.55279, 7.6053;https://meteoblue.com/de/products/cityclimate/basel#0340F2EE;1744703849
0020F940;Syngenta;2025-04-14T10:00:01+02:00;14.75;0.0;21.2;23.4;47.56658, 7.604604;https://meteoblue.com/de/products/cityclimate/basel#0020F940;1744617601
0320024A;St. Johann;2025-04-14T10:04:17+02:00;15.75;0.0;19.6;21.2;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#0320024A;1744617857
03400168;Schweizerhalle;2025-04-14T10:09:35+02:00;13.6;0.0;11.8;14.0;47.53086, 7.66182;https://meteoblue.com/de/products/cityclimate/basel#03400168;1744618175
0340016A;Schaffhauserrheinweg;2025-04-14T10:05:16+02:00;15.82;0.0;51.2;59.2;47.55702, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#0340016A;1744617916
0340016D;Binningen;2025-04-14T10:00:12+02:00;14.97;0.0;19.4;21.2;47.54101, 7.58367;https://meteoblue.com/de/products/cityclimate/basel#0340016D;1744617612
034001A7;Schulhaus Leonhard 4;2025-04-14T09:57:51+02:00;16.8;0.0;12.6;13.0;47.55445323222687, 7.586700005026201;https://meteoblue.com/de/products/cityclimate/basel#034001A7;1744617471
034001A9;Tüllingerstraße;2025-04-14T10:04:12+02:00;17.26;0.0;0.0;0.0;47.615889, 7.6506304;https://meteoblue.com/de/products/cityclimate/basel#034001A9;1744617852
03400395;Rheinpromenade 4;2025-04-14T09:59:40+02:00;16.3;0.0;0.0;0.0;47.57551, 7.58309;https://meteoblue.com/de/products/cityclimate/basel#03400395;1744617580
034003AE;Office Ready (31.03.25);2025-04-14T09:59:16+02:00;14.25;0.0;17.6;21.4;;https://meteoblue.com/de/products/cityclimate/basel#034003AE;1744617556
03409965;Fasanenstrasse;2025-04-14T10:00:14+02:00;14.28;0.0;0.0;0.0;47.571, 7.61641;https://meteoblue.com/de/products/cityclimate/basel#03409965;1744617614
03409966;Office Ready (31.03.25);2025-04-14T09:30:50+02:00;23.81;0.0;0.0;0.0;;https://meteoblue.com/de/products/cityclimate/basel#03409966;1744615850
03409971;Allschwilerstrasse;2025-04-14T09:46:51+02:00;15.18;0.0;17.6;17.6;47.55731, 7.56733;https://meteoblue.com/de/products/cityclimate/basel#03409971;1744616811
03409972;Hasenrainstrasse;2025-04-14T09:44:23+02:00;13.37;0.0;13.8;15.4;47.54391, 7.56751;https://meteoblue.com/de/products/cityclimate/basel#03409972;1744616663
03409975;Office Ready (31.03.25);2025-04-14T10:00:51+02:00;16.27;0.0;11.6;12.2;;https://meteoblue.com/de/products/cityclimate/basel#03409975;1744617651
0340997F;Kohlenstrasse;2025-04-14T10:09:26+02:00;16.04;0.2;17.2;18.4;47.57612, 7.57353;https://meteoblue.com/de/products/cityclimate/basel#0340997F;1744618166
03409988;Heuwaage;2025-04-14T10:02:05+02:00;15.92;0.0;17.6;19.4;47.55095, 7.587;https://meteoblue.com/de/products/cityclimate/basel#03409988;1744617725
0340998A;Rheinstrasse;2025-04-14T09:55:15+02:00;14.11;0.4;10.6;13.0;47.55743, 7.62065;https://meteoblue.com/de/products/cityclimate/basel#0340998A;1744617315
03409997;Office Ready (31.03.25);2025-04-14T10:07:37+02:00;16.42;0.0;15.6;16.6;;https://meteoblue.com/de/products/cityclimate/basel#03409997;1744618057
034099A3;Münchensteinstrasse;2025-04-14T10:08:56+02:00;18.29;0.2;19.6;21.8;47.53936, 7.60646;https://meteoblue.com/de/products/cityclimate/basel#034099A3;1744618136
034099B2;In den Schorenmatten;2025-04-14T09:56:52+02:00;14.68;0.0;16.6;18.4;47.57105, 7.60819;https://meteoblue.com/de/products/cityclimate/basel#034099B2;1744617412
034099B3;Maulbeerstrasse;2025-04-14T09:59:58+02:00;15.14;0.0;16.8;18.8;47.56705, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#034099B3;1744617598
034099D6;St. Johanns-Ring;2025-04-14T08:25:13+02:00;13.08;0.0;16.0;16.4;47.56208, 7.57414;https://meteoblue.com/de/products/cityclimate/basel#034099D6;1744611913
03409FF2;Güterstrasse;2025-04-14T10:00:44+02:00;14.68;0.0;0.0;0.0;47.54538, 7.58816;https://meteoblue.com/de/products/cityclimate/basel#03409FF2;1744617644
03409FF8;Westquaistrasse;2025-04-14T10:06:53+02:00;16.16;0.0;15.6;18.4;47.58648, 7.58861;https://meteoblue.com/de/products/cityclimate/basel#03409FF8;1744618013
03409FFF;Schulhaus Leonhard 5;2025-04-14T10:00:01+02:00;18.66;0.0;13.6;14.2;47.55430808, 7.586575282;https://meteoblue.com/de/products/cityclimate/basel#03409FFF;1744617601
0340A000;Brünnlinrain (Schild);2025-04-14T09:57:35+02:00;15.12;0.0;11.4;12.2;47.59263, 7.65389;https://meteoblue.com/de/products/cityclimate/basel#0340A000;1744617455
0340A001;Alte Straße;2025-04-14T09:29:51+02:00;14.76;0.0;15.8;18.6;47.5994809271, 7.5985499475578;https://meteoblue.com/de/products/cityclimate/basel#0340A001;1744615791
0340A00A;Office;2025-04-14T10:09:32+02:00;17.34;0.0;0.0;0.0;;https://meteoblue.com/de/products/cityclimate/basel#0340A00A;1744618172
0340A00E;Kannenfeldpark;2025-04-14T09:55:34+02:00;17.37;0.0;33.0;34.6;47.56569, 7.56897;https://meteoblue.com/de/products/cityclimate/basel#0340A00E;1744617334
0340AD71;Schulhaus Leonhard 2;2025-04-14T10:04:01+02:00;14.36;0.0;16.2;18.2;47.5544591200586, 7.586940062736751;https://meteoblue.com/de/products/cityclimate/basel#0340AD71;1744617841
0340AD72;Ingelsteinweg;2025-04-14T05:09:57+02:00;12.44;0.4;4.4;4.4;47.53983, 7.59381;https://meteoblue.com/de/products/cityclimate/basel#0340AD72;1744600197
0340AD8F;Gundeldingerstrasse 2;2025-04-14T09:56:40+02:00;13.98;0.4;10.2;11.8;47.54242, 7.58573;https://meteoblue.com/de/products/cityclimate/basel#0340AD8F;1744617400
0340AD90;Claraplatz;2025-04-14T09:50:18+02:00;14.55;0.0;20.2;22.2;47.56191, 7.59474;https://meteoblue.com/de/products/cityclimate/basel#0340AD90;1744617018
0340AD97;Höhenstrasse;2025-04-14T10:09:31+02:00;15.15;0.0;1.2;2.0;47.572, 7.65299;https://meteoblue.com/de/products/cityclimate/basel#0340AD97;1744618171
0340D1F7;Hornrain;2025-04-14T09:55:37+02:00;15.15;0.0;16.0;18.0;47.55586417, 7.64760453;https://meteoblue.com/de/products/cityclimate/basel#0340D1F7;1744617337
0340D1FC;Birsstegweg;2025-04-14T09:20:33+02:00;15.32;0.0;48.8;53.8;47.552641, 7.621516;https://meteoblue.com/de/products/cityclimate/basel#0340D1FC;1744615233
0340D1FD;Muttenzerstrasse;2025-04-14T09:37:46+02:00;14.8;0.0;20.4;23.0;47.54494, 7.6267;https://meteoblue.com/de/products/cityclimate/basel#0340D1FD;1744616266
0340F2EB;Paul-Sacher-Anlage;2025-04-14T09:45:26+02:00;15.93;0.0;17.0;18.6;47.55915, 7.60913;https://meteoblue.com/de/products/cityclimate/basel#0340F2EB;1744616726
04D0FE67;Petersplatz;2025-04-14T10:00:00+02:00;;0.0;18.0;19.6;47.55872, 7.58385;https://meteoblue.com/de/products/cityclimate/basel#04D0FE67;1744617600
0020F940;Syngenta;2025-04-14T12:00:01+02:00;16.25;0.0;21.2;23.4;47.56658, 7.604604;https://meteoblue.com/de/products/cityclimate/basel#0020F940;1744624801
03200246;Binningen;2025-04-14T12:05:49+02:00;16.45;0.0;32.0;35.6;47.5411, 7.58355;https://meteoblue.com/de/products/cityclimate/basel#03200246;1744625149
0320024A;St. Johann;2025-04-14T12:04:17+02:00;16.66;0.0;19.6;21.2;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#0320024A;1744625057
03400156;Gleisbett (Mast 4);2025-04-14T12:09:50+02:00;16.43;0.0;15.8;18.2;47.54355, 7.6033;https://meteoblue.com/de/products/cityclimate/basel#03400156;1744625390
03400163;Office Ready (31.03.25);2025-04-14T12:00:08+02:00;15.68;0.0;11.4;11.4;;https://meteoblue.com/de/products/cityclimate/basel#03400163;1744624808
0340016A;Schaffhauserrheinweg;2025-04-14T12:05:19+02:00;18.06;0.0;50.2;60.2;47.55702, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#0340016A;1744625119
0340019D;Gleisbett (Mast 3);2025-04-14T12:03:04+02:00;17.42;0.0;0.0;0.0;47.54192, 7.60833;https://meteoblue.com/de/products/cityclimate/basel#0340019D;1744624984
034001A8;Kleinriehenstrasse;2025-04-14T12:00:26+02:00;17.02;0.0;17.6;20.8;47.56673, 7.61365;https://meteoblue.com/de/products/cityclimate/basel#034001A8;1744624826
034001AD;Office Ready (31.03.25);2025-04-14T12:03:32+02:00;17.9;0.0;17.2;17.6;;https://meteoblue.com/de/products/cityclimate/basel#034001AD;1744625012
034001AF;St. Johann;2025-04-14T12:04:45+02:00;17.76;0.0;20.4;22.2;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#034001AF;1744625085
03400397;Lindenplatz;2025-04-14T11:51:13+02:00;16.91;0.0;6.4;6.8;47.55811, 7.56055;https://meteoblue.com/de/products/cityclimate/basel#03400397;1744624273
0340039D;Bottminger Strasse;2025-04-14T12:02:19+02:00;16.96;0.0;19.6;21.0;47.53058, 7.57343;https://meteoblue.com/de/products/cityclimate/basel#0340039D;1744624939
034003A7;Rheinpromenade 2;2025-04-14T12:08:27+02:00;17.78;0.2;4.8;6.2;47.57244, 7.58357;https://meteoblue.com/de/products/cityclimate/basel#034003A7;1744625307
034003AF;Blotzheimerweg;2025-04-14T11:55:06+02:00;17.56;0.0;17.2;18.6;47.56172, 7.5607;https://meteoblue.com/de/products/cityclimate/basel#034003AF;1744624506
034003B4;Office Ready (31.03.25);2025-04-14T12:06:47+02:00;17.24;0.0;15.0;17.2;;https://meteoblue.com/de/products/cityclimate/basel#034003B4;1744625207
03409965;Fasanenstrasse;2025-04-14T11:50:03+02:00;15.91;0.0;0.0;0.0;47.571, 7.61641;https://meteoblue.com/de/products/cityclimate/basel#03409965;1744624203
0340996A;Bahnweg;2025-04-14T12:08:15+02:00;17.45;0.0;16.6;18.0;47.58915311, 7.622005925;https://meteoblue.com/de/products/cityclimate/basel#0340996A;1744625295
03409972;Hasenrainstrasse;2025-04-14T11:59:22+02:00;16.16;0.0;13.8;15.6;47.54391, 7.56751;https://meteoblue.com/de/products/cityclimate/basel#03409972;1744624762
03409975;Office Ready (31.03.25);2025-04-14T12:00:51+02:00;16.52;0.0;11.6;12.2;;https://meteoblue.com/de/products/cityclimate/basel#03409975;1744624851
0340997A;Sevogelstrasse;2025-04-14T12:04:32+02:00;18.6;0.0;0.0;0.0;47.54891, 7.60123;https://meteoblue.com/de/products/cityclimate/basel#0340997A;1744625072
03409988;Heuwaage;2025-04-14T12:02:04+02:00;17.78;0.0;17.6;19.4;47.55095, 7.587;https://meteoblue.com/de/products/cityclimate/basel#03409988;1744624924
0340998A;Rheinstrasse;2025-04-14T11:25:06+02:00;18.46;0.4;11.4;13.8;47.55743, 7.62065;https://meteoblue.com/de/products/cityclimate/basel#0340998A;1744622706
0340998E;Grenzacherstrasse 487;2025-04-14T11:58:12+02:00;17.01;0.0;23.4;25.8;47.56241, 7.62656;https://meteoblue.com/de/products/cityclimate/basel#0340998E;1744624692
03409994;Badischer Bahnhof;2025-04-14T11:37:35+02:00;17.53;0.2;1.6;1.6;47.56586, 7.60742;https://meteoblue.com/de/products/cityclimate/basel#03409994;1744623455
034099B0;Dorneckstrasse;2025-04-14T12:08:09+02:00;18.29;0.0;12.6;13.6;47.48164, 7.61958;https://meteoblue.com/de/products/cityclimate/basel#034099B0;1744625289
034099BC;Rheinpromenade 3;2025-04-14T11:30:59+02:00;20.62;0.0;0.0;0.0;47.57367, 7.58341;https://meteoblue.com/de/products/cityclimate/basel#034099BC;1744623059
034099BE;Wilhelm-Klein-Strasse;2025-04-14T12:06:01+02:00;17.11;0.0;0.0;0.0;47.56991, 7.56761;https://meteoblue.com/de/products/cityclimate/basel#034099BE;1744625161
03409FFF;Schulhaus Leonhard 5;2025-04-14T12:07:31+02:00;20.37;0.0;13.6;14.2;47.55430808, 7.586575282;https://meteoblue.com/de/products/cityclimate/basel#03409FFF;1744625251
0340AD77;Freiburgerstraße;2025-04-14T12:06:27+02:00;20.96;0.0;0.0;0.6;47.631697010124, 7.6580963400649;https://meteoblue.com/de/products/cityclimate/basel#0340AD77;1744625187
0340AD7D;Bäumlihofstrasse;2025-04-14T12:08:31+02:00;15.9;0.0;13.0;13.8;47.56967, 7.62723;https://meteoblue.com/de/products/cityclimate/basel#0340AD7D;1744625311
0340AD87;Steingasse;2025-04-14T11:56:33+02:00;16.79;0.0;15.0;16.6;47.594049365313, 7.638298944054;https://meteoblue.com/de/products/cityclimate/basel#0340AD87;1744624593
0340AD8B;Klingelbergstrasse1;2025-04-14T10:56:04+02:00;16.33;0.0;18.0;19.6;47.56157, 7.58068;https://meteoblue.com/de/products/cityclimate/basel#0340AD8B;1744620964
0340AD99;Grenzstrasse Mauer Mast;2025-04-14T11:57:09+02:00;18.78;0.0;10.8;11.8;47.58789, 7.596889;https://meteoblue.com/de/products/cityclimate/basel#0340AD99;1744624629
0340AD9F;Lysbüchel 3;2025-04-14T12:05:57+02:00;18.03;0.0;12.8;14.4;47.57342, 7.57367;https://meteoblue.com/de/products/cityclimate/basel#0340AD9F;1744625157
0340ADA0;Bahnhof SBB Süd;2025-04-14T12:07:17+02:00;15.86;0.0;12.4;14.0;47.54584, 7.58885;https://meteoblue.com/de/products/cityclimate/basel#0340ADA0;1744625237
0340D1F4;Messeplatz;2025-04-14T11:56:58+02:00;24.85;0.0;0.0;0.0;47.56316, 7.59957;https://meteoblue.com/de/products/cityclimate/basel#0340D1F4;1744624618
0340F2EF;Dreirosenbrücke;2025-04-14T12:09:49+02:00;17.82;0.0;12.4;13.0;47.5708030291399, 7.585160728836051;https://meteoblue.com/de/products/cityclimate/basel#0340F2EF;1744625389
0340F2F6;Hüningerstrasse;2025-04-14T12:08:39+02:00;17.92;0.0;18.0;19.4;47.57124, 7.57492;https://meteoblue.com/de/products/cityclimate/basel#0340F2F6;1744625319
